VendorID,ItemNumber,ItemRevision,RequiredQuantity,DueDate,ItemSupplyKey,VendorKey,ItemKey
050083,"02-2011-05",W ,1000,2018-05-15 00:00:00,288403043,32534,284
050083,"02-2011-15",W ,1000,2017-07-24 00:00:00,288403016,32534,293
050083,"02-2011-15",W ,1000,2017-10-10 00:00:00,288403028,32534,293
050083,"02-2011-15",W ,1000,2018-01-12 00:00:00,288403038,32534,293
050083,"02-2011-15",W ,1000,2018-03-20 00:00:00,288403049,32534,293
050083,"02-2011-15",W ,1000,2018-06-19 00:00:00,288403060,32534,293
050083,"02-2011-20",W ,7500,2017-11-27 00:00:00,287492550,32534,298
050083,"02-2047-02",A ,1000,2017-07-13 00:00:00,288411167,32534,453
050083,"02-2047-02",A ,1000,2017-12-21 00:00:00,288411172,32534,453
050083,"02-2047-02",A ,1000,2018-03-29 00:00:00,288411176,32534,453
050083,"02-2047-02",A ,1000,2018-08-01 00:00:00,288411178,32534,453
050094,"4BTL2-61-168",  ,500,2017-09-15 00:00:00,288400026,32578,50318
050094,"4BTL2-61-168",  ,500,2018-03-16 00:00:00,288400027,32578,50318
10035,"28-551699",B ,500,2017-10-05 00:00:00,288424614,108,4328
10035,"28-551699",B ,500,2018-02-22 00:00:00,288424631,108,4328
10035,"28-551699",B ,500,2018-06-21 00:00:00,288424647,108,4328
10035,"28-551899",B ,100,2017-08-07 00:00:00,288425012,108,4329
10035,"28-551899",B ,100,2017-10-04 00:00:00,288425014,108,4329
10035,"28-551899",B ,100,2017-10-24 00:00:00,288425015,108,4329
10035,"28-551899",B ,100,2017-11-09 00:00:00,288425016,108,4329
10035,"28-551899",B ,100,2017-12-28 00:00:00,288425018,108,4329
10035,"28-551899",B ,100,2018-01-18 00:00:00,288425021,108,4329
10035,"28-551899",B ,100,2018-02-22 00:00:00,288425022,108,4329
10035,"28-551899",B ,100,2018-03-15 00:00:00,288425023,108,4329
10035,"28-551899",B ,100,2018-04-18 00:00:00,288425025,108,4329
10035,"28-551899",B ,100,2018-06-14 00:00:00,288425031,108,4329
10035,"28-551899",B ,100,2018-07-18 00:00:00,288425034,108,4329
10035,"28-551899",B ,100,2018-08-23 00:00:00,288425036,108,4329
10035,"28-551899",B ,100,2018-09-27 00:00:00,288425039,108,4329
10035,"28-551899",B ,100,2018-11-01 00:00:00,288425040,108,4329
10035,"AA52084-G-3",B ,4500,2017-09-15 00:00:00,288410973,108,47446
10035,"AA52084-G-3",B ,4500,2017-12-19 00:00:00,288410974,108,47446
10035,"M22759-19-24-4",- ,4000,2017-09-18 00:00:00,288401899,108,51040
10035,"M22759-19-24-4",- ,4000,2017-10-23 00:00:00,288401993,108,51040
10035,"M22759-19-24-4",- ,4000,2017-11-20 00:00:00,288402075,108,51040
10035,"M22759-19-24-8",- ,4000,2017-07-31 00:00:00,288402168,108,51039
10035,"M22759-19-24-8",- ,4000,2017-09-04 00:00:00,288402266,108,51039
10035,"M22759-19-24-8",- ,4000,2017-10-09 00:00:00,288402348,108,51039
10035,"M22759-19-24-8",- ,4000,2017-11-06 00:00:00,288402481,108,51039
10037,"23032-2041",AB,20,2018-05-21 00:00:00,288412018,110,2955
10037,"23032-2041",AB,20,2018-07-05 00:00:00,288412078,110,2955
10037,"23032-2041",AB,20,2018-08-30 00:00:00,288412166,110,2955
10037,"23032-2041",AB,40,2017-12-07 00:00:00,288411509,110,2955
10037,"23032-2041",AB,40,2018-02-22 00:00:00,288411867,110,2955
10037,"23032-2041",AB,40,2018-04-04 00:00:00,288411956,110,2955
10037,"23032-2041",AB,40,2018-10-18 00:00:00,288412281,110,2955
10037,"23032-2041",AB,40,2018-11-21 00:00:00,288412363,110,2955
10037,"23032-2041",AB,60,2017-12-14 00:00:00,288411566,110,2955
10037,"23032-2041",AB,60,2017-12-28 00:00:00,288411621,110,2955
10037,"23032-2041",AB,60,2018-01-18 00:00:00,288411714,110,2955
10037,"23032-2041",AB,60,2018-02-08 00:00:00,288411835,110,2955
10037,"23032-2041",AB,60,2018-03-08 00:00:00,288411896,110,2955
10037,"23032-2041",AB,60,2018-03-15 00:00:00,288411925,110,2955
10037,"23032-2041",AB,80,2018-01-04 00:00:00,288411660,110,2955
10037,"23032-2041",AB,80,2018-06-14 00:00:00,288412047,110,2955
10037,"23032-2041",AB,80,2018-09-13 00:00:00,288412197,110,2955
10037,"23032-2041",AB,80,2018-10-11 00:00:00,288412240,110,2955
10037,"23032-2041",AB,80,2018-11-01 00:00:00,288412321,110,2955
10037,"23032-2041",AB,100,2017-10-04 00:00:00,288411420,110,2955
10037,"23032-2041",AB,100,2018-02-01 00:00:00,288411772,110,2955
10037,"23032-2041",AB,100,2018-04-18 00:00:00,288411988,110,2955
10037,"23032-2041",AB,120,2018-07-18 00:00:00,288412109,110,2955
10037,"23032-2041",AB,120,2018-08-13 00:00:00,288412138,110,2955
10037,"23032-2041",AB,140,2017-10-24 00:00:00,288411453,110,2955
10037,"23065-1041",R ,20,2017-10-12 00:00:00,288414212,110,3273
10037,"23065-1041",R ,20,2017-10-26 00:00:00,288414245,110,3273
10037,"23065-1041",R ,20,2018-01-25 00:00:00,288414294,110,3273
10037,"23065-1041",R ,20,2018-03-29 00:00:00,288414321,110,3273
10037,"23065-1041",R ,20,2018-08-01 00:00:00,288414350,110,3273
10037,"23065-1041",R ,40,2017-11-09 00:00:00,288414266,110,3273
10037,"23069-1551",T ,20,2017-10-26 00:00:00,288415077,110,3410
10037,"23069-1551",T ,20,2018-02-08 00:00:00,288415117,110,3410
10037,"23069-1551",T ,20,2018-04-12 00:00:00,288415156,110,3410
10037,"23069-1551",T ,20,2018-06-14 00:00:00,288415185,110,3410
10037,"23069-1551",T ,20,2018-08-16 00:00:00,288415212,110,3410
10037,"23069-1551",T ,20,2018-09-13 00:00:00,288415227,110,3410
10037,"23073-1013",AA,20,2018-04-20 00:00:00,288415987,110,3487
10037,"23073-1013",AA,20,2018-09-20 00:00:00,288416196,110,3487
10037,"23073-1013",AA,40,2017-08-24 00:00:00,288415723,110,3487
10037,"23073-1013",AA,40,2017-12-28 00:00:00,288415851,110,3487
10037,"23073-1013",AA,40,2018-01-18 00:00:00,288415880,110,3487
10037,"23073-1013",AA,40,2018-03-22 00:00:00,288415937,110,3487
10037,"23073-1013",AA,40,2018-03-29 00:00:00,288415966,110,3487
10037,"23073-1013",AA,40,2018-08-23 00:00:00,288416099,110,3487
10037,"23073-1013",AA,40,2018-08-30 00:00:00,288416129,110,3487
10037,"23073-1013",AA,40,2018-09-13 00:00:00,288416163,110,3487
10037,"23073-1013",AA,60,2017-11-09 00:00:00,288415792,110,3487
10037,"23073-1013",AA,60,2017-12-21 00:00:00,288415821,110,3487
10037,"23073-1013",AA,60,2018-08-01 00:00:00,288416065,110,3487
10037,"23073-1013",AA,80,2017-11-02 00:00:00,288415764,110,3487
10037,"23073-1013",AA,80,2018-02-22 00:00:00,288415908,110,3487
10037,"23073-1013",AA,80,2018-06-22 00:00:00,288416023,110,3487
10037,"23073-1013",AA,80,2018-06-29 00:00:00,288416044,110,3487
10037,"23073-1014",AA,20,2017-10-26 00:00:00,288415803,110,3489
10037,"23073-1014",AA,20,2017-12-28 00:00:00,288415831,110,3489
10037,"23073-1014",AA,20,2018-02-27 00:00:00,288415861,110,3489
10037,"23073-1014",AA,20,2018-04-04 00:00:00,288415898,110,3489
10037,"23073-1014",AA,20,2018-05-10 00:00:00,288415957,110,3489
10037,"23073-1014",AA,20,2018-05-31 00:00:00,288415985,110,3489
10037,"23073-1014",AA,20,2018-06-07 00:00:00,288416014,110,3489
10037,"23073-1014",AA,20,2018-08-09 00:00:00,288416064,110,3489
10037,"23073-1014",AA,20,2018-08-30 00:00:00,288416098,110,3489
10037,"23073-1014",AA,20,2018-09-06 00:00:00,288416128,110,3489
10037,"23073-1014",AA,20,2018-09-27 00:00:00,288416162,110,3489
10037,"23073-1014",AA,20,2018-11-01 00:00:00,288416195,110,3489
10037,"23073-1014",AA,40,2017-10-04 00:00:00,288415767,110,3489
10037,"23073-1014",AA,40,2018-04-12 00:00:00,288415928,110,3489
10037,"23073-1014",AA,80,2018-07-12 00:00:00,288416043,110,3489
10037,"23078-1360",B ,700,2017-10-17 00:00:00,288404368,110,3602
10037,"23078-1360",B ,700,2017-12-19 00:00:00,288404372,110,3602
10037,"23078-1360",B ,700,2018-02-19 00:00:00,288404407,110,3602
10037,"23078-1360",B ,700,2018-03-13 00:00:00,288404485,110,3602
10037,"23078-1360",B ,700,2018-04-17 00:00:00,288404536,110,3602
10037,"23078-1360",B ,700,2018-05-15 00:00:00,288404588,110,3602
10037,"23079-1360",C ,1000,2018-01-25 00:00:00,288394653,110,3657
10037,"23079-1360",C ,1000,2018-05-31 00:00:00,288394747,110,3657
10037,"23079-1360",C ,2000,2017-09-29 00:00:00,288394527,110,3657
10037,"23080-3020",D ,8400,2017-10-10 00:00:00,288275045,110,3753
10037,"23080-3020",D ,8400,2017-11-09 00:00:00,288275149,110,3753
10037,"23080-3020",D ,8400,2017-12-28 00:00:00,288275273,110,3753
10037,"23080-3020",D ,8400,2018-02-13 00:00:00,288275367,110,3753
10037,"23080-3020",D ,8400,2018-04-09 00:00:00,288275471,110,3753
10037,"23080-3020",D ,8400,2018-05-17 00:00:00,288275573,110,3753
10037,"23080-3021",D ,200,2017-09-22 00:00:00,288405666,110,3755
10037,"23080-3021",D ,200,2017-11-09 00:00:00,288405697,110,3755
10037,"23080-3021",D ,200,2018-01-09 00:00:00,288405751,110,3755
10037,"23080-3021",D ,200,2018-02-15 00:00:00,288405779,110,3755
10037,"23080-3021",D ,200,2018-04-17 00:00:00,288405804,110,3755
10037,"23080-3021",D ,200,2018-06-12 00:00:00,288405812,110,3755
10037,"23080-3021",D ,400,2017-08-14 00:00:00,288405642,110,3755
10037,"23081-1000",E ,5000,2017-09-01 00:00:00,288405777,110,3825
10037,"23081-1000",E ,5000,2017-09-29 00:00:00,288405802,110,3825
10037,"23081-1001",E ,300,2017-09-08 00:00:00,288405814,110,3827
10037,"23085-1000",G ,5000,2017-09-01 00:00:00,288396307,110,3887
10037,"23085-1000",G ,5000,2017-09-12 00:00:00,288396354,110,3887
10037,"23085-1000",G ,5000,2017-10-06 00:00:00,288396380,110,3887
10037,"23085-1000",G ,5000,2017-10-25 00:00:00,288396403,110,3887
10037,"23085-1000",G ,5000,2017-12-04 00:00:00,288396405,110,3887
10037,"23085-1000",G ,5000,2018-01-18 00:00:00,288396428,110,3887
10037,"23085-1000",G ,5000,2018-04-18 00:00:00,288396452,110,3887
10037,"23085-1000",G ,5000,2018-06-13 00:00:00,288396521,110,3887
10037,"23085-1000",G ,10000,2017-08-16 00:00:00,288396281,110,3887
10037,"23085-1982",- ,20,2017-09-28 00:00:00,288418962,110,4012
10037,"23085-1982",- ,20,2017-12-14 00:00:00,288419208,110,4012
10037,"23085-1982",- ,20,2018-01-04 00:00:00,288419292,110,4012
10037,"23085-1982",- ,20,2018-04-04 00:00:00,288419552,110,4012
10037,"23085-1982",- ,20,2018-07-05 00:00:00,288419840,110,4012
10037,"23085-1982",- ,40,2017-11-02 00:00:00,288419086,110,4012
10037,"23085-1982",- ,40,2017-12-07 00:00:00,288419170,110,4012
10037,"23085-1982",- ,40,2018-02-27 00:00:00,288419426,110,4012
10037,"23085-1982",- ,40,2018-03-28 00:00:00,288419508,110,4012
10037,"23085-1982",- ,40,2018-05-21 00:00:00,288419721,110,4012
10037,"23085-1982",- ,40,2018-06-14 00:00:00,288419806,110,4012
10037,"23085-1982",- ,60,2017-10-05 00:00:00,288419000,110,4012
10037,"23085-1982",- ,60,2017-10-12 00:00:00,288419043,110,4012
10037,"23085-1982",- ,60,2018-02-08 00:00:00,288419377,110,4012
10037,"23085-1982",- ,60,2018-04-12 00:00:00,288419594,110,4012
10037,"23085-1982",- ,60,2018-05-03 00:00:00,288419637,110,4012
10037,"23085-1982",- ,80,2017-11-29 00:00:00,288419128,110,4012
10037,"23085-1982",- ,80,2017-12-28 00:00:00,288419250,110,4012
10037,"23085-1982",- ,80,2018-03-08 00:00:00,288419464,110,4012
10037,"23085-1982",- ,80,2018-05-10 00:00:00,288419677,110,4012
10037,"23085-1982",- ,80,2018-06-07 00:00:00,288419765,110,4012
10037,"23085-1982",- ,100,2018-02-01 00:00:00,288419333,110,4012
10037,"23085-1982",- ,100,2018-07-12 00:00:00,288419872,110,4012
10037,"2709493-1",C ,3000,2017-11-08 00:00:00,288396652,110,44058
10037,"2709493-1",C ,3000,2018-01-09 00:00:00,288396756,110,44058
10037,"2709493-1",C ,3000,2018-02-06 00:00:00,288396818,110,44058
10037,"2709493-1",C ,3000,2018-04-06 00:00:00,288396885,110,44058
10037,"2709493-1",C ,3000,2018-06-07 00:00:00,288396985,110,44058
10037,"2709493-1",C ,6000,2018-03-07 00:00:00,288396851,110,44058
10037,"2709493-1",C ,6000,2018-05-09 00:00:00,288396934,110,44058
10037,"2709493-1",C ,9000,2017-10-04 00:00:00,288396571,110,44058
10037,"2709493-1",C ,9000,2017-12-06 00:00:00,288396692,110,44058
10037,"30076-2090",N ,2,2017-09-28 00:00:00,288407813,110,4539
10037,"30076-2813",B ,5000,2018-09-11 00:00:00,282851295,110,4584
10037,"30086-1000",D ,25000,2018-08-22 00:00:00,284728837,110,4655
10037,"30086-1121",A ,10,2017-09-29 00:00:00,280384596,110,4673
10037,"30086-1121",A ,10,2017-10-12 00:00:00,280384629,110,4673
10037,"30086-1121",A ,10,2017-12-20 00:00:00,280384630,110,4673
10037,"30086-1121",A ,10,2018-01-25 00:00:00,280384631,110,4673
10037,"30086-1121",A ,10,2018-02-19 00:00:00,280655154,110,4673
10037,"30086-1121",A ,10,2018-03-28 00:00:00,280655157,110,4673
10037,"30086-1121",A ,10,2018-05-30 00:00:00,280724674,110,4673
